datetime,inflow_cfs,event,day,elev_obs_ft,elev_rulecurve_ft,elev_shifted_ft,offset_ft,release_shifted_cfs,release_observed_cfs,in_special_release,elev_above_table
2009-11-08 01:00:00,11575.17,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 02:00:00,11546.64,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 03:00:00,11518.10,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 04:00:00,11489.57,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 05:00:00,11461.04,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 06:00:00,11432.51,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 07:00:00,11403.97,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 08:00:00,11227.61,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 09:00:00,11191.07,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 10:00:00,11154.52,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 11:00:00,11117.97,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 12:00:00,11081.42,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 13:00:00,11044.87,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 14:00:00,11008.32,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 15:00:00,10971.77,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 16:00:00,10935.23,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 17:00:00,10898.68,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 18:00:00,10862.13,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 19:00:00,10825.58,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 20:00:00,10789.03,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 21:00:00,10752.48,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 22:00:00,10715.93,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-08 23:00:00,10679.39,3,2009-11-08,735.07,757.84,758.46,23.39,0.00,0.00,False,False
2009-11-09 00:00:00,10642.84,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 01:00:00,10606.29,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 02:00:00,10569.74,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 03:00:00,10533.19,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 04:00:00,10496.64,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 05:00:00,10460.09,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 06:00:00,10423.55,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 07:00:00,10387.00,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 08:00:00,10350.45,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 09:00:00,10313.90,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 10:00:00,10277.35,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 11:00:00,10240.80,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 12:00:00,10204.26,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 13:00:00,10167.71,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 14:00:00,10131.16,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 15:00:00,10094.61,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 16:00:00,10058.06,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 17:00:00,10021.51,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 18:00:00,9984.96,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 19:00:00,9948.42,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 20:00:00,9911.87,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 21:00:00,9875.32,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 22:00:00,9838.77,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-09 23:00:00,9802.22,3,2009-11-09,734.97,757.30,758.36,23.39,0.00,0.00,False,False
2009-11-10 00:00:00,9765.67,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 01:00:00,9729.12,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 02:00:00,9692.58,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 03:00:00,9656.03,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 04:00:00,9619.48,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 05:00:00,9582.93,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 06:00:00,9546.38,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 07:00:00,9509.83,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 08:00:00,9473.29,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 09:00:00,9436.74,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 10:00:00,9400.19,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 11:00:00,9363.64,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 12:00:00,9327.09,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 13:00:00,9290.54,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 14:00:00,9253.99,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 15:00:00,9217.45,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 16:00:00,9180.90,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 17:00:00,9144.35,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 18:00:00,9142.95,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 19:00:00,9142.95,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 20:00:00,9142.95,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 21:00:00,9142.95,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 22:00:00,9142.95,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-10 23:00:00,9142.95,3,2009-11-10,735.03,756.76,758.42,23.39,0.00,0.00,False,False
2009-11-11 00:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 01:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 02:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 03:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 04:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 05:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 06:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 07:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 08:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 09:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 10:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 11:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 12:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 13:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 14:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 15:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 16:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 17:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 18:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 19:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 20:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 21:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 22:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-11 23:00:00,9142.95,3,2009-11-11,735.08,756.22,758.47,23.39,0.00,0.00,False,False
2009-11-12 00:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 01:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 02:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 03:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 04:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 05:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 06:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 07:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 08:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 09:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 10:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 11:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 12:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 13:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 14:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 15:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 16:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 17:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 18:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 19:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 20:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 21:00:00,9142.95,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 22:00:00,9147.20,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-12 23:00:00,9169.68,3,2009-11-12,734.85,755.68,758.24,23.39,0.00,0.00,False,False
2009-11-13 00:00:00,9192.16,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 01:00:00,9214.63,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 02:00:00,9237.11,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 03:00:00,9259.59,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 04:00:00,9282.07,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 05:00:00,9304.55,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 06:00:00,9327.02,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 07:00:00,9349.50,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 08:00:00,9371.98,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 09:00:00,9394.46,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 10:00:00,9416.94,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 11:00:00,9439.42,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 12:00:00,9461.89,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 13:00:00,9484.37,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 14:00:00,9506.85,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 15:00:00,9529.33,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 16:00:00,9551.81,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 17:00:00,9574.28,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 18:00:00,9596.76,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 19:00:00,9619.24,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 20:00:00,9641.72,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 21:00:00,9664.20,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 22:00:00,9686.68,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-13 23:00:00,9709.15,3,2009-11-13,734.53,755.14,757.92,23.39,0.00,0.00,False,False
2009-11-14 00:00:00,9731.63,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 01:00:00,9754.11,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 02:00:00,9776.59,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 03:00:00,9799.07,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 04:00:00,9821.54,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 05:00:00,9844.02,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 06:00:00,9866.50,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 07:00:00,9888.98,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 08:00:00,9911.46,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 09:00:00,9933.94,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 10:00:00,9970.70,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 11:00:00,10081.72,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 12:00:00,10192.75,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 13:00:00,10303.77,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 14:00:00,10414.79,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 15:00:00,10525.81,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 16:00:00,10636.84,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 17:00:00,10747.86,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 18:00:00,10858.88,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 19:00:00,10969.91,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 20:00:00,11080.93,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 21:00:00,11191.95,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 22:00:00,11302.97,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-14 23:00:00,11414.00,3,2009-11-14,734.17,754.60,757.56,23.39,0.00,0.00,False,False
2009-11-15 00:00:00,11525.02,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 01:00:00,11636.04,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 02:00:00,11747.07,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 03:00:00,11858.09,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 04:00:00,11969.11,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 05:00:00,12080.13,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 06:00:00,12191.16,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 07:00:00,12302.18,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 08:00:00,12413.20,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 09:00:00,12524.22,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 10:00:00,12612.08,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 11:00:00,12694.83,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 12:00:00,12777.58,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 13:00:00,12860.34,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 14:00:00,12943.09,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 15:00:00,13025.84,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 16:00:00,13108.60,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 17:00:00,13191.35,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 18:00:00,13274.10,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 19:00:00,13356.86,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 20:00:00,13439.61,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 21:00:00,13522.36,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 22:00:00,13605.12,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-15 23:00:00,13687.87,3,2009-11-15,733.79,754.05,757.18,23.39,0.00,0.00,False,False
2009-11-16 00:00:00,13770.62,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 01:00:00,13853.37,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 02:00:00,13936.13,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 03:00:00,14018.88,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 04:00:00,14101.63,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 05:00:00,14184.39,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 06:00:00,14267.14,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 07:00:00,14349.89,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 08:00:00,14432.65,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 09:00:00,14515.40,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 10:00:00,14598.15,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 11:00:00,14680.91,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 12:00:00,14763.66,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 13:00:00,14811.80,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 14:00:00,14811.80,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 15:00:00,14784.30,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 16:00:00,14753.61,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 17:00:00,14722.92,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 18:00:00,14692.23,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 19:00:00,14661.54,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 20:00:00,14630.84,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 21:00:00,14600.15,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 22:00:00,14569.46,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-16 23:00:00,14538.77,3,2009-11-16,734.87,753.51,758.26,23.39,0.00,0.00,False,False
2009-11-17 00:00:00,14508.08,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 01:00:00,14477.39,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 02:00:00,14446.70,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 03:00:00,14416.00,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 04:00:00,14385.31,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 05:00:00,14354.62,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 06:00:00,14323.93,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 07:00:00,14293.24,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 08:00:00,14262.55,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 09:00:00,14231.86,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 10:00:00,14201.17,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 11:00:00,14170.47,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 12:00:00,14139.78,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 13:00:00,14109.09,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 14:00:00,14078.40,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 15:00:00,14047.71,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 16:00:00,14017.02,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 17:00:00,13950.76,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 18:00:00,13850.28,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 19:00:00,13749.79,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 20:00:00,13649.30,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 21:00:00,13548.82,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 22:00:00,13448.33,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-17 23:00:00,13347.85,3,2009-11-17,735.27,752.97,758.66,23.39,0.00,0.00,False,False
2009-11-18 00:00:00,13247.36,3,2009-11-18,735.59,752.43,758.98,23.39,0.00,0.00,False,False
2009-11-18 01:00:00,13146.88,3,2009-11-18,735.59,752.43,758.98,23.39,0.00,0.00,False,False
2009-11-18 02:00:00,13046.39,3,2009-11-18,735.59,752.43,758.98,23.39,0.00,0.00,False,False
2009-11-18 03:00:00,12945.90,3,2009-11-18,735.59,752.43,758.98,23.39,0.00,0.00,False,False
2009-11-18 04:00:00,12845.42,3,2009-11-18,735.59,752.43,758.98,23.39,0.00,0.00,False,False
